;caption_id;image_id;caption;image_path;
310;310;4227;A wooden bed with an oval painting above it and a coffe table with two chairs anv a vase on flowers to the bed's right side.;training/b/bedroom/ADE_train_00004227.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bedroom/ADE_train_00004227.jpg
311;311;5756;An organized clothes with clothes and shoes of vaying colors.;training/c/closet/ADE_train_00005756.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/c/closet/ADE_train_00005756.jpg
312;312;10180;An empty kitchen with wooden kitchen elements, red walls and a table with two chairs.;training/k/kitchen/ADE_train_00010180.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00010180.jpg
313;313;8356;A room with a table football, a small television, two chairs and a sofa.;training/g/game_room/ADE_train_00008356.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/g/game_room/ADE_train_00008356.jpg
314;314;101331;A room with a single bed with an australian flag and a shelf filled with photographs.;validation/d/dorm_room/ADE_val_00001331.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/validation/d/dorm_room/ADE_val_00001331.jpg
315;315;8346;A game room with table fotball and a red leather chair to the left of the football table.;training/g/game_room/ADE_train_00008346.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/g/game_room/ADE_train_00008346.jpg
316;316;100966;A living room with a large firepit and two white sofas.;validation/l/living_room/ADE_val_00000966.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/validation/l/living_room/ADE_val_00000966.jpg
317;317;11352;A wooden desk with a candle holder and a plant on top of it, with a mirror hanging above it and a chair in front of it.;training/l/living_room/ADE_train_00011352.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/l/living_room/ADE_train_00011352.jpg
318;318;11381;A rustic looking living room with a fireplace, a large chandelier and an uncomfortable looking furniture.;training/l/living_room/ADE_train_00011381.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/l/living_room/ADE_train_00011381.jpg
319;319;100963;A kitchen with red walls and a grey looking table set in the middle of the room.;validation/k/kitchen/ADE_val_00000963.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/validation/k/kitchen/ADE_val_00000963.jpg
320;320;10333;An empty kitchen with wooden elements, a large fridge, a big sink, a stove and purple walls all around.;training/k/kitchen/ADE_train_00010333.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00010333.jpg
321;321;2840;A bathroom with a bathtub, a sink and a toilet and a flower vase in the corner.;training/b/bathroom/ADE_train_00002840.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bathroom/ADE_train_00002840.jpg
322;322;101478;A kitchen with wooden kitche nelements, black marble kitchen toop, a fridge,  a microwave, a sink and a stove .;validation/k/kitchen/ADE_val_00001478.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/validation/k/kitchen/ADE_val_00001478.jpg
323;323;6860;A dining room with a table with red four chairs, a garden with sunflowers to the left, and a sofa in the back of the room.;training/d/dining_room/ADE_train_00006860.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/d/dining_room/ADE_train_00006860.jpg
324;324;7184;A dining table with a table in front of a shelf showcasing porcelain kitchenware.;training/d/dining_room/ADE_train_00007184.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/d/dining_room/ADE_train_00007184.jpg
325;325;5761;A neatly organized man's closet with many suits, shoes and a chair in the middle.;training/c/closet/ADE_train_00005761.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/c/closet/ADE_train_00005761.jpg
326;326;2647;A bathroom with a toilet and a sink to the left.;training/b/bathroom/ADE_train_00002647.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bathroom/ADE_train_00002647.jpg
327;327;9399;An empty room with a wooden desk with an an Apple monitor on top of it.;training/h/home_office/ADE_train_00009399.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/h/home_office/ADE_train_00009399.jpg
328;328;11178;A living room with a sofa, a tiny tv and blue walls.;training/l/living_room/ADE_train_00011178.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/l/living_room/ADE_train_00011178.jpg
329;329;679;A living room with a beige couch with many pillows, a vase of tulips and a book on the glass table in front of it and yellow walls in the background.;training/l/living_room/ADE_train_00000679.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/l/living_room/ADE_train_00000679.jpg
330;330;101506;A living room with a black sofa, a table with a canle in front of it and access to a french balcony.;validation/l/living_room/ADE_val_00001506.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/validation/l/living_room/ADE_val_00001506.jpg
331;331;71;A bathroom with a toilet and a garbage can next to it.;training/b/bathroom/ADE_train_00000071.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bathroom/ADE_train_00000071.jpg
332;332;10566;A kitchen with a stove and a yellow wall above it.;training/k/kitchen/ADE_train_00010566.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00010566.jpg
333;333;14991;A pantry with a lot of shelves filled with jars, bottles and groceries.;training/p/pantry/ADE_train_00014991.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/p/pantry/ADE_train_00014991.jpg
334;334;2811;A moden kitchen with a walk in shower cubicle, a sink, a toilet and a large mirror spanning across the wall.;training/b/bathroom/ADE_train_00002811.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bathroom/ADE_train_00002811.jpg
335;335;16798;A staircase in front of a door with wooden and ornamented glass elements.;training/s/staircase/ADE_train_00016798.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/s/staircase/ADE_train_00016798.jpg
336;336;11159;A cozy living room with dim light, a sofa, a fireplace and a carpet.;training/l/living_room/ADE_train_00011159.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/l/living_room/ADE_train_00011159.jpg
337;337;20052;A wine cellar with many large wooden barrels.;training/w/wine_cellar/barrel_storage/ADE_train_00020052.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/w/wine_cellar/barrel_storage/ADE_train_00020052.jpg
338;338;3220;A bedroom with a bed with red bed sheets and two pillows with green pillowcases with a yellow wall in the background.;training/b/bedroom/ADE_train_00003220.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bedroom/ADE_train_00003220.jpg
339;339;11177;A living room with two sofas and a small television.;training/l/living_room/ADE_train_00011177.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/l/living_room/ADE_train_00011177.jpg
340;340;2877;A bathroom with a sink and a mirror above it.;training/b/bathroom/ADE_train_00002877.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bathroom/ADE_train_00002877.jpg
341;341;10247;An empty kitchen with exposed brick, a wooden kitchen island, and a metal stove and an oven.;training/k/kitchen/ADE_train_00010247.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00010247.jpg
342;342;7210;A room with dining tables, chandeliers and floors covered in red carpet.;training/d/dining_room/ADE_train_00007210.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/d/dining_room/ADE_train_00007210.jpg
343;343;653;A living room with two green sofas, another yellowish sofa, a fireplace and a window.;training/l/living_room/ADE_train_00000653.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/l/living_room/ADE_train_00000653.jpg
344;344;3337;A bedroom with a bed, four lamps and a red sofa chair.;training/b/bedroom/ADE_train_00003337.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bedroom/ADE_train_00003337.jpg
345;345;11243;An open living room with wooden furniture in white and earthy tones with a body of water in the background.;training/l/living_room/ADE_train_00011243.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/l/living_room/ADE_train_00011243.jpg
346;346;2725;A bathroom with a shower, bath tub and two sinks.;training/b/bathroom/ADE_train_00002725.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bathroom/ADE_train_00002725.jpg
347;347;10454;A kitchen with white cabinets, baskets filled with fruits and vegatablets and a shopping bag filled with groceries sitting on top of the counter next to the sink.;training/k/kitchen/ADE_train_00010454.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00010454.jpg
348;348;15151;A baroque looking room with crystal chandelliers, everything covered in ornaments and many paintings.;training/p/parlor/ADE_train_00015151.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/p/parlor/ADE_train_00015151.jpg
349;349;7095;A dining room with a table and four chairs with patternet covers, a painting to the left, a plant to the right and windows in the back.;training/d/dining_room/ADE_train_00007095.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/d/dining_room/ADE_train_00007095.jpg
350;350;10426;A large room consisting of a kitchen that's connected to a dining room , with tiled floors and a fluffy carpet.;training/k/kitchen/ADE_train_00010426.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00010426.jpg
351;351;2882;A bathroom with a toilet and a sink with blue tiles and walls.;training/b/bathroom/ADE_train_00002882.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bathroom/ADE_train_00002882.jpg
352;352;7012;A dining room with a table for six with a big fan hung on the wall behind the table.;training/d/dining_room/ADE_train_00007012.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/d/dining_room/ADE_train_00007012.jpg
353;353;101421;A desk with two monitors, a computer keyboard and a wireless computer mouse.;validation/h/home_office/ADE_val_00001421.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/validation/h/home_office/ADE_val_00001421.jpg
354;354;2886;A bathroom with a sink, toilet and a shower.;training/b/bathroom/ADE_train_00002886.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bathroom/ADE_train_00002886.jpg
355;355;11333;A living room with exposed bricks, blue leather furniture, a flat screen TV and a fireplace.;training/l/living_room/ADE_train_00011333.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/l/living_room/ADE_train_00011333.jpg
356;356;7189;A dining room with a dining table and two chairs and structural elements painted in a muted lime green hue.;training/d/dining_room/ADE_train_00007189.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/d/dining_room/ADE_train_00007189.jpg
357;357;20062;A wine cellar with a lot of wine bottles and a barrel to the right side.;training/w/wine_cellar/bottle_storage/ADE_train_00020062.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/w/wine_cellar/bottle_storage/ADE_train_00020062.jpg
358;358;10722;A kitchen with many windows and wooden kitchen elements with two sinks.;training/k/kitchen/ADE_train_00010722.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00010722.jpg
359;359;637;An empty minimalistic kitchen with a stove and a sink.;training/k/kitchen/ADE_train_00000637.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00000637.jpg
360;360;91;A brightly lit bathroom tiled in marble with a bathtub, sink and white walls.;training/b/bathroom/ADE_train_00000091.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bathroom/ADE_train_00000091.jpg
361;361;2489;An empty basement with a concrete structure and exposed elements.;training/b/basement/ADE_train_00002489.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/basement/ADE_train_00002489.jpg
362;362;100373;A game room with a table tennis table, vending machine, couches and a tv.;validation/g/game_room/ADE_val_00000373.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/validation/g/game_room/ADE_val_00000373.jpg
363;363;2989;A modern looking bathroom in an attic room with black striped walls and a toilet.;training/b/bathroom/ADE_train_00002989.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bathroom/ADE_train_00002989.jpg
364;364;15776;A recreational room with a pool, table tennis, table football and air hockey.;training/r/recreation_room/ADE_train_00015776.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/r/recreation_room/ADE_train_00015776.jpg
365;365;877;A living room with green walls, white couch, a table with a fruit basked, books, flat screen tv and a painting.;training/l/living_room/ADE_train_00000877.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/l/living_room/ADE_train_00000877.jpg
366;366;9401;A home office with wooden furniture, computer equipment and an ornamental carpet.;training/h/home_office/ADE_train_00009401.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/h/home_office/ADE_train_00009401.jpg
367;367;15512;A poolroom with a pool and tiled floors.;training/p/poolroom/home/ADE_train_00015512.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/p/poolroom/home/ADE_train_00015512.jpg
368;368;10364;A rustic looking kitchen with two logs on top of the wall, a stove, sink, microwave and hand painted gray kitchen cabinets.;training/k/kitchen/ADE_train_00010364.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00010364.jpg
369;369;100048;An empty attic room with a window.;validation/a/attic/ADE_val_00000048.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/validation/a/attic/ADE_val_00000048.jpg
370;370;3641;A bedroom with two beds, a tiny television and a window.;training/b/bedroom/ADE_train_00003641.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bedroom/ADE_train_00003641.jpg
371;371;2897;A public bathroom with three sinks, three mirrors and three soap dispensers.;training/b/bathroom/ADE_train_00002897.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bathroom/ADE_train_00002897.jpg
372;372;645;A kitchen with a stove with wooden cabinets and counter tops and the walls covered in marble.;training/k/kitchen/ADE_train_00000645.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00000645.jpg
373;373;3360;A bedroom with a thin metal bed and two wooden bedside tablets.;training/b/bedroom/ADE_train_00003360.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bedroom/ADE_train_00003360.jpg
374;374;3011;A bathroom with a toilet, a sink and a mirror above the sink.;training/b/bathroom/ADE_train_00003011.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bathroom/ADE_train_00003011.jpg
375;375;869;A large expensive looking living room with leather furniture, a fire pit, a flat screen TV and an open area in the background.;training/l/living_room/ADE_train_00000869.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/l/living_room/ADE_train_00000869.jpg
376;376;2593;A bathroom with a sink, a mirror and a wall painted in blue hues.;training/b/bathroom/ADE_train_00002593.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bathroom/ADE_train_00002593.jpg
377;377;6946;A dining room with a large wooden table with many seats.;training/d/dining_room/ADE_train_00006946.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/d/dining_room/ADE_train_00006946.jpg
378;378;101429;A hotel room with a two chairs, a mirror and desk on top of which are a lamp, a notebook, a telephone.;validation/h/hotel_room/ADE_val_00001429.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/validation/h/hotel_room/ADE_val_00001429.jpg
379;379;6775;A dining room with a table for four with a big windows in the background.;training/d/dinette/home/ADE_train_00006775.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/d/dinette/home/ADE_train_00006775.jpg
380;380;273;A dated looking room with a pull out couch, wooden furniture and a television.;training/b/bedroom/ADE_train_00000273.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bedroom/ADE_train_00000273.jpg
381;381;11337;A living room with red couches, a big wooden table in the middle, a large mirror on top of a fireplace and a flat sceen TV in the corner.;training/l/living_room/ADE_train_00011337.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/l/living_room/ADE_train_00011337.jpg
382;382;10596;A kitchen with a fridge with stickers on it with a microwave on top of the fridge and a white door in the back.;training/k/kitchen/ADE_train_00010596.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00010596.jpg
383;383;2650;A bathroom with a bath tub, a toilet and a sink.;training/b/bathroom/ADE_train_00002650.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bathroom/ADE_train_00002650.jpg
384;384;1907;An attic room that looks like a living room consisting of big white couches and many large windows.;training/a/attic/ADE_train_00001907.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/a/attic/ADE_train_00001907.jpg
385;385;3531;A small attic room bedroom with blue sheets and a tiny window next to the bed.;training/b/bedroom/ADE_train_00003531.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bedroom/ADE_train_00003531.jpg
386;386;3736;A bedroom with white patterned sheets and a lamp on each side of the bed.;training/b/bedroom/ADE_train_00003736.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bedroom/ADE_train_00003736.jpg
387;387;6897;A spacious dining room with a large dining table with large bright windows in the background with a painting hung next to them.;training/d/dining_room/ADE_train_00006897.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/d/dining_room/ADE_train_00006897.jpg
388;388;3520;A bedroom with a bed with red bedsheet with many ornaments, and a large window to the right.;training/b/bedroom/ADE_train_00003520.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bedroom/ADE_train_00003520.jpg
389;389;10891;A laundry room with many washing machines or dryers and a filled laundry basked on the floor.;training/l/laundromat/ADE_train_00010891.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/l/laundromat/ADE_train_00010891.jpg
390;390;10518;A modern kitchen with white elements, three chairs, a fridge and a clock hung on the wall next to the window.;training/k/kitchen/ADE_train_00010518.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00010518.jpg
391;391;7175;A dining room with wooden furniture, with a mirror and a flower vase in the back.;training/d/dining_room/ADE_train_00007175.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/d/dining_room/ADE_train_00007175.jpg
392;392;2722;A bathroom with blue tiles, a sink and a mirror with two towels hanging on the wall to the left.;training/b/bathroom/ADE_train_00002722.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bathroom/ADE_train_00002722.jpg
393;393;419;A bedroom in an attic room consisting of a bed in the background, a desk with a chair, and two green and gray looking sofas.;training/b/bedroom/ADE_train_00000419.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bedroom/ADE_train_00000419.jpg
394;394;7248;A dining room with a chandelier and a set up table with five chairs.;training/d/dining_room/ADE_train_00007248.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/d/dining_room/ADE_train_00007248.jpg
395;395;10288;A modern looking kitchen with grey an metal cabinets, a big fridge, a pink clock to the left and a fruit basked on the kitchen counter.;training/k/kitchen/ADE_train_00010288.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/k/kitchen/ADE_train_00010288.jpg
396;396;100133;A bed with silky sheets and a baldachin structure with a painting of still life hung above it.;validation/b/bedroom/ADE_val_00000133.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/validation/b/bedroom/ADE_val_00000133.jpg
397;397;11244;A cozy rustic looking living room with a lot of floral patterns, textures, plants, lamps and wooden furniture.;training/l/living_room/ADE_train_00011244.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/l/living_room/ADE_train_00011244.jpg
398;398;6985;A dining room with a glass table and five chairs.;training/d/dining_room/ADE_train_00006985.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/d/dining_room/ADE_train_00006985.jpg
399;399;7088;A very luxurious room with an overdecorated crystal chandellier, ancient looking marble pillar in the back, an expensive looking wardrobe with many ornaments and red walls in the background,;training/d/dining_room/ADE_train_00007088.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/d/dining_room/ADE_train_00007088.jpg
400;400;9643;A hotel room with two beds with red floral sheets and two lamps to the right side of each bed.;training/h/hotel_room/ADE_train_00009643.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/h/hotel_room/ADE_train_00009643.jpg
401;401;3559;A made-up bed with a traditional-looking patterns on the bedsheets and a lamp to the left.;training/b/bedroom/ADE_train_00003559.jpg;https://jarvis.ling.uni-potsdam.de/clp-pmvss21-1/jupyter/user/lborec/view/data/ImageCorpora/ADE20K_2016_07_26/images/training/b/bedroom/ADE_train_00003559.jpg
